index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
248,7.40176887,51.49077426,170.63,41.112,25.00,-83.00,-6.00,7.403921,51.489010,1815.000000
249,7.40177068,51.49065812,171.97,40.896,25.00,-83.00,-6.00,7.403921,51.489010,1815.000000
250,7.40177627,51.49056253,172.94,40.608,25.00,-82.00,-6.00,7.403921,51.489010,1815.000000
251,7.40178002,51.49046045,173.89,41.184,25.00,-82.00,-6.00,7.403921,51.489010,1815.000000
252,7.40178150,51.49036304,174.72,40.32,21.00,-83.00,-7.00,7.403921,51.489010,1815.000000
253,7.40177969,51.49026464,175.41,41.004,21.00,-83.00,-7.00,7.403921,51.489010,1815.000000
254,7.40177605,51.49016081,175.91,41.616,18.00,-82.00,-7.00,7.403921,51.489010,1815.000000
255,7.40177584,51.49006651,176.38,40.392,18.00,-82.00,-7.00,7.403921,51.489010,1815.000000
256,7.40177448,51.48995018,177.41,38.736,24.00,-78.00,-5.00,7.403921,51.489010,1815.000000
257,7.40177525,51.48984211,179.08,35.28,24.00,-78.00,-5.00,7.403921,51.489010,1815.000000
258,7.40177631,51.48976542,180.26,30.78,22.00,-77.00,-6.00,7.403921,51.489010,1815.000000
259,7.40177831,51.48970796,180.66,24.192,22.00,-77.00,-6.00,7.403921,51.489010,1815.000000
260,7.40177952,51.48967157,180.69,14.364,25.00,-71.00,-6.00,7.403921,51.489010,1815.000000
261,7.40177941,51.48964697,180.70,9.972,25.00,-71.00,-6.00,7.403921,51.489010,1815.000000
262,7.40177736,51.48962588,180.72,8.748,25.00,-71.00,-6.00,7.403921,51.489010,1815.000000
263,7.40177908,51.48959293,180.31,15.012,26.00,-70.00,-6.00,7.403921,51.489010,1815.000000
264,7.40178083,51.48954633,180.06,20.196,26.00,-70.00,-6.00,7.403921,51.489010,1815.000000
265,7.40178226,51.48948604,180.48,22.428,28.00,-68.00,-6.00,7.403921,51.489010,1815.000000
266,7.40180514,51.48943755,180.95,20.304,28.00,-68.00,-6.00,7.403921,51.489010,1815.000000
267,7.40186694,51.48940287,181.14,21.816,27.00,-66.00,-5.00,7.403921,51.489010,1815.000000
