index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
156,7.47665493,51.43717450,287.51,38.628,0.00,-111.00,-13.00,7.485975,51.441898,1845.000000
157,7.47647876,51.43717991,287.16,36.792,3.00,-106.00,-9.00,7.485975,51.441898,1845.000000
158,7.47635325,51.43720627,287.35,34.02,3.00,-106.00,-9.00,7.485975,51.441898,1845.000000
159,7.47625000,51.43726086,287.78,31.104,6.00,-104.00,-9.00,7.485975,51.441898,1845.000000
160,7.47617934,51.43732951,287.88,29.448,6.00,-104.00,-9.00,7.485975,51.441898,1845.000000
161,7.47616901,51.43740711,287.90,30.168,6.00,-104.00,-9.00,7.485975,51.441898,1845.000000
162,7.47620071,51.43748728,288.09,31.284,24.00,-97.00,-6.00,7.485975,51.441898,1845.000000
163,7.47626611,51.43755645,288.53,36.9,24.00,-97.00,-6.00,7.485975,51.441898,1845.000000
164,7.47636773,51.43763151,289.17,39.42,22.00,-88.00,-6.00,7.485975,51.441898,1845.000000
165,7.47650741,51.43769557,289.70,44.208,22.00,-88.00,-6.00,7.485975,51.441898,1845.000000
166,7.47665092,51.43776001,290.15,47.16,24.00,-89.00,-6.00,7.485975,51.441898,1845.000000
167,7.47682467,51.43784028,290.80,52.488,24.00,-89.00,-6.00,7.485975,51.441898,1845.000000
168,7.47701369,51.43792722,291.38,55.584,37.00,-86.00,-4.00,7.485975,51.441898,1845.000000
169,7.47719824,51.43800635,291.67,60.336,37.00,-86.00,-4.00,7.485975,51.441898,1845.000000
170,7.47740986,51.43809714,292.16,63.936,36.00,-84.00,-5.00,7.485975,51.441898,1845.000000
171,7.47763635,51.43819180,292.65,67.932,36.00,-84.00,-5.00,7.485975,51.441898,1845.000000
172,7.47787250,51.43829113,293.17,71.064,37.00,-86.00,-5.00,7.485975,51.441898,1845.000000
173,7.47809000,51.43838079,293.04,72.144,37.00,-86.00,-5.00,7.485975,51.441898,1845.000000
174,7.47834396,51.43848189,293.45,76.176,38.00,-88.00,-5.00,7.485975,51.441898,1845.000000
175,7.47859606,51.43858705,293.46,78.192,38.00,-88.00,-5.00,7.485975,51.441898,1845.000000
176,7.47887187,51.43870137,293.43,81.612,35.00,-92.00,-6.00,7.485975,51.441898,1845.000000
177,7.47914241,51.43881039,293.68,83.772,35.00,-92.00,-6.00,7.485975,51.441898,1845.000000
178,7.47942440,51.43892381,293.66,84.672,31.00,-92.00,-5.00,7.485975,51.441898,1845.000000
179,7.47971712,51.43904843,293.84,85.068,31.00,-92.00,-5.00,7.485975,51.441898,1845.000000
180,7.48002497,51.43917375,294.27,88.596,25.00,-94.00,-6.00,7.485975,51.441898,1845.000000
181,7.48033653,51.43931118,294.59,91.296,25.00,-94.00,-6.00,7.485975,51.441898,1845.000000
182,7.48062368,51.43944763,294.61,91.044,25.00,-94.00,-6.00,7.485975,51.441898,1845.000000
183,7.48092547,51.43958872,294.66,88.524,21.00,-93.00,-7.00,7.485975,51.441898,1845.000000
184,7.48119825,51.43971359,294.86,84.456,21.00,-93.00,-7.00,7.485975,51.441898,1845.000000
185,7.48147573,51.43985183,295.17,87.768,18.00,-90.00,-7.00,7.485975,51.441898,1845.000000
186,7.48175613,51.44000342,295.44,88.992,18.00,-90.00,-7.00,7.485975,51.441898,1845.000000
187,7.48201245,51.44014911,295.39,87.408,20.00,-89.00,-10.00,7.485975,51.441898,1845.000000
188,7.48226939,51.44030980,295.17,89.064,20.00,-89.00,-10.00,7.485975,51.441898,1845.000000
189,7.48251326,51.44046829,294.91,89.28,22.00,-85.00,-6.00,7.485975,51.441898,1845.000000
190,7.48274479,51.44063290,293.90,88.452,22.00,-85.00,-6.00,7.485975,51.441898,1845.000000
191,7.48296969,51.44079424,292.12,88.272,18.00,-81.00,-6.00,7.485975,51.441898,1845.000000
192,7.48319267,51.44096796,289.76,88.056,18.00,-81.00,-6.00,7.485975,51.441898,1845.000000
193,7.48341105,51.44115120,287.88,87.768,17.00,-79.00,-5.00,7.485975,51.441898,1845.000000
194,7.48362680,51.44133504,286.54,88.056,17.00,-79.00,-5.00,7.485975,51.441898,1845.000000
195,7.48381880,51.44151692,285.43,87.768,22.00,-75.00,-5.00,7.485975,51.441898,1845.000000
196,7.48400127,51.44169988,284.36,87.588,22.00,-75.00,-5.00,7.485975,51.441898,1845.000000
197,7.48417615,51.44188915,283.25,87.732,22.00,-80.00,-6.00,7.485975,51.441898,1845.000000
198,7.48433920,51.44208024,282.27,87.876,22.00,-80.00,-6.00,7.485975,51.441898,1845.000000
199,7.48450555,51.44227445,281.45,88.092,17.00,-77.00,-7.00,7.485975,51.441898,1845.000000
200,7.48465877,51.44247210,280.91,87.984,17.00,-77.00,-7.00,7.485975,51.441898,1845.000000
201,7.48481050,51.44266936,280.46,87.3,19.00,-74.00,-8.00,7.485975,51.441898,1845.000000
202,7.48495192,51.44286729,280.04,87.048,19.00,-74.00,-8.00,7.485975,51.441898,1845.000000
203,7.48509461,51.44306438,279.71,86.508,19.00,-74.00,-8.00,7.485975,51.441898,1845.000000
204,7.48523632,51.44326119,279.49,85.968,9.00,-73.00,-9.00,7.485975,51.441898,1845.000000
205,7.48536909,51.44345382,279.40,82.512,9.00,-73.00,-9.00,7.485975,51.441898,1845.000000
206,7.48549299,51.44363417,279.21,76.032,15.00,-79.00,-8.00,7.485975,51.441898,1845.000000
207,7.48560179,51.44379808,278.89,69.66,15.00,-79.00,-8.00,7.485975,51.441898,1845.000000
208,7.48570274,51.44395658,278.50,67.176,26.00,-70.00,-5.00,7.485975,51.441898,1845.000000
