index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
89,7.47284443,51.51477133,133.97,0,12.00,-64.00,-7.00,7.474766,51.515038,860.000000
90,7.47284443,51.51477133,134.05,0,12.00,-64.00,-7.00,7.474766,51.515038,860.000000
91,7.47284443,51.51477133,134.13,0,10.00,-63.00,-7.00,7.474766,51.515038,860.000000
92,7.47284443,51.51477133,134.21,0,10.00,-63.00,-7.00,7.474766,51.515038,860.000000
93,7.47284443,51.51477133,134.29,0,9.00,-63.00,-7.00,7.474766,51.515038,860.000000
94,7.47284443,51.51477133,134.37,0,9.00,-63.00,-7.00,7.474766,51.515038,860.000000
95,7.47284443,51.51477133,134.44,0,21.00,-64.00,-7.00,7.474766,51.515038,860.000000
96,7.47284443,51.51477133,134.52,0,21.00,-64.00,-7.00,7.474766,51.515038,860.000000
97,7.47291350,51.51480110,143.30,0,18.00,-62.00,-8.00,7.474766,51.515038,860.000000
98,7.47284443,51.51477133,136.24,0,18.00,-62.00,-8.00,7.474766,51.515038,860.000000
99,7.47284443,51.51477133,142.33,0,16.00,-60.00,-7.00,7.474766,51.515038,860.000000
100,7.47286663,51.51491917,145.29,21.852,16.00,-60.00,-7.00,7.474766,51.515038,860.000000
101,7.47287056,51.51498827,146.40,24.444,13.00,-62.00,-9.00,7.474766,51.515038,860.000000
102,7.47287764,51.51506492,145.51,29.844,13.00,-62.00,-9.00,7.474766,51.515038,860.000000
103,7.47291324,51.51511500,145.86,29.844,13.00,-64.00,-11.00,7.474766,51.515038,860.000000
104,7.47291946,51.51519451,144.96,37.368,13.00,-64.00,-11.00,7.474766,51.515038,860.000000
105,7.47292494,51.51529513,144.06,37.368,16.00,-69.00,-9.00,7.474766,51.515038,860.000000
106,7.47289752,51.51538089,143.26,36.72,16.00,-69.00,-9.00,7.474766,51.515038,860.000000
107,7.47284750,51.51547737,141.96,40.14,16.00,-69.00,-9.00,7.474766,51.515038,860.000000
108,7.47280169,51.51557158,140.96,39.204,8.00,-75.00,-9.00,7.474766,51.515038,860.000000
109,7.47272524,51.51564173,140.63,39.204,8.00,-75.00,-9.00,7.474766,51.515038,860.000000
110,7.47266070,51.51573316,140.81,42.804,1.00,-84.00,-11.00,7.474766,51.515038,860.000000
111,7.47259130,51.51582767,139.89,41.076,1.00,-84.00,-11.00,7.474766,51.515038,860.000000
112,7.47251189,51.51593935,137.35,45.54,0.00,-86.00,-13.00,7.474766,51.515038,860.000000
113,7.47242739,51.51604821,134.95,45.54,0.00,-86.00,-13.00,7.474766,51.515038,860.000000
114,7.47231792,51.51613077,133.78,45.072,2.00,-79.00,-8.00,7.474766,51.515038,860.000000
115,7.47216490,51.51619168,133.72,46.404,2.00,-79.00,-8.00,7.474766,51.515038,860.000000
116,7.47200809,51.51625549,133.97,45.972,3.00,-83.00,-9.00,7.474766,51.515038,860.000000
117,7.47223940,51.51608240,134.69,45.612,3.00,-83.00,-9.00,7.474766,51.515038,860.000000
118,7.47171444,51.51638927,135.16,44.136,1.00,-88.00,-12.00,7.474766,51.515038,860.000000
119,7.47155541,51.51645081,135.12,45.396,1.00,-88.00,-12.00,7.474766,51.515038,860.000000
133,7.46903683,51.51708709,140.76,49.752,4.00,-81.00,-10.00,7.470705,51.521256,860.000000
134,7.46884772,51.51712125,140.78,49.752,4.00,-81.00,-10.00,7.470705,51.521256,860.000000
135,7.46866977,51.51716275,140.28,48.564,0.00,-86.00,-16.00,7.470705,51.521256,860.000000
136,7.46850513,51.51720974,139.82,46.584,0.00,-86.00,-16.00,7.470705,51.521256,860.000000
137,7.46853410,51.51731130,139.73,44.316,10.00,-88.00,-7.00,7.474766,51.515038,1865.100000
138,7.46817948,51.51728454,139.39,38.52,10.00,-88.00,-7.00,7.474766,51.515038,1865.100000
139,7.46803226,51.51731993,138.97,38.376,-2.00,-89.00,-7.00,7.474766,51.515038,1865.100000
140,7.46792935,51.51734735,138.64,25.596,-2.00,-89.00,-7.00,7.474766,51.515038,1865.100000
141,7.46783047,51.51737477,138.40,25.056,1.00,-87.00,-5.00,7.474766,51.515038,1865.100000
142,7.46773205,51.51740540,137.99,25.524,1.00,-87.00,-5.00,7.474766,51.515038,1865.100000
143,7.46763887,51.51743536,137.64,27.108,9.00,-84.00,-7.00,7.467179,51.518675,2630.000000
144,7.46753334,51.51746496,137.49,26.1,9.00,-84.00,-7.00,7.467179,51.518675,2630.000000
145,7.46744265,51.51749392,137.46,22.356,18.00,-85.00,-6.00,7.467179,51.518675,2630.000000
146,7.46736384,51.51751695,137.48,19.764,18.00,-85.00,-6.00,7.467179,51.518675,2630.000000
147,7.46729312,51.51753928,137.50,18.972,19.00,-75.00,-5.00,7.467179,51.518675,2630.000000
148,7.46722094,51.51755954,137.69,18.54,19.00,-75.00,-5.00,7.467179,51.518675,2630.000000
149,7.46715144,51.51758379,137.49,20.088,19.00,-75.00,-5.00,7.467179,51.518675,2630.000000
150,7.46708131,51.51761013,137.12,21.456,21.00,-85.00,-7.00,7.467179,51.518675,2630.000000
151,7.46701649,51.51763245,137.03,20.34,21.00,-85.00,-7.00,7.467179,51.518675,2630.000000
152,7.46694858,51.51765370,137.10,20.448,8.00,-84.00,-7.00,7.467179,51.518675,2630.000000
153,7.46688206,51.51767055,136.91,19.044,8.00,-84.00,-7.00,7.467179,51.518675,2630.000000
154,7.46681600,51.51768656,136.96,19.044,4.00,-87.00,-8.00,7.467179,51.518675,2630.000000
155,7.46674146,51.51769880,137.50,20.772,4.00,-87.00,-8.00,7.467179,51.518675,2630.000000
156,7.46664974,51.51771778,138.33,21.24,4.00,-87.00,-7.00,7.467179,51.518675,2630.000000
157,7.46637120,51.51762520,138.72,21.384,4.00,-87.00,-7.00,7.467179,51.518675,2630.000000
158,7.46645286,51.51775414,138.93,23.472,21.00,-84.00,-6.00,7.467179,51.518675,2630.000000
159,7.46636011,51.51776991,138.89,23.184,21.00,-84.00,-6.00,7.467179,51.518675,2630.000000
160,7.46627358,51.51778126,139.07,20.016,25.00,-82.00,-6.00,7.467179,51.518675,2630.000000
161,7.46618245,51.51779547,139.26,21.564,25.00,-82.00,-6.00,7.467179,51.518675,2630.000000
162,7.46609695,51.51779294,140.37,21.564,24.00,-78.00,-6.00,7.467179,51.518675,2630.000000
163,7.46596413,51.51779650,141.83,31.176,24.00,-78.00,-6.00,7.467179,51.518675,2630.000000
164,7.46580962,51.51780540,144.25,36.036,10.00,-85.00,-7.00,7.467179,51.518675,2630.000000
165,7.46565149,51.51781576,147.08,36.54,10.00,-85.00,-7.00,7.467179,51.518675,2630.000000
166,7.46549532,51.51782704,149.05,34.488,26.00,-85.00,-8.00,7.467179,51.518675,2630.000000
167,7.46533411,51.51783629,150.15,34.488,26.00,-85.00,-8.00,7.467179,51.518675,2630.000000
