index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
131,7.46971734,51.51698064,128.61,52.452,16.00,-109.00,-9.00,7.474795,51.512835,2680.000000
132,7.46952319,51.51702252,128.89,51.66,-4.00,-111.00,-11.00,7.474795,51.512835,2680.000000
133,7.46932735,51.51706195,129.15,50.508,-4.00,-111.00,-11.00,7.474795,51.512835,2680.000000
134,7.46913991,51.51710101,129.32,50.112,-1.00,-114.00,-13.00,7.474978,51.509255,850.000000
135,7.46894240,51.51714216,129.34,49.428,-1.00,-114.00,-13.00,7.474978,51.509255,850.000000
136,7.46875574,51.51718179,129.48,47.952,-2.00,-93.00,-15.00,7.474978,51.509255,850.000000
137,7.46857417,51.51722503,129.78,46.476,-2.00,-93.00,-15.00,7.474978,51.509255,850.000000
138,7.46839629,51.51726771,129.93,44.568,-4.00,-93.00,-14.00,7.474978,51.509255,850.000000
139,7.46824533,51.51730764,130.08,38.556,-4.00,-93.00,-14.00,7.474978,51.509255,850.000000
140,7.46809830,51.51734210,129.87,31.68,-3.00,-93.00,-15.00,7.474978,51.509255,850.000000
141,7.46801389,51.51736558,130.16,26.856,-3.00,-93.00,-15.00,7.474978,51.509255,850.000000
142,7.46791879,51.51739207,130.58,26.316,-2.00,-93.00,-15.00,7.474978,51.509255,850.000000
143,7.46780647,51.51742149,130.54,27.864,-2.00,-93.00,-15.00,7.474978,51.509255,850.000000
144,7.46770980,51.51745030,130.93,26.136,-4.00,-94.00,-17.00,7.474978,51.509255,850.000000
145,7.46761415,51.51748309,131.24,28.44,-4.00,-94.00,-17.00,7.474978,51.509255,850.000000
146,7.46753084,51.51751135,131.46,24.012,-4.00,-94.00,-17.00,7.474978,51.509255,850.000000
147,7.45932336,51.51162351,153.09,46.836,4.00,-76.00,-12.00,7.455435,51.513501,1845.000000
148,7.45949471,51.51154882,152.51,51.048,4.00,-76.00,-12.00,7.455435,51.513501,1845.000000
149,7.45967284,51.51146609,151.99,51.048,6.00,-72.00,-7.00,7.455435,51.513501,2680.000000
150,7.45982369,51.51137457,152.14,52.92,6.00,-72.00,-7.00,7.455435,51.513501,2680.000000
151,7.45998918,51.51128908,151.74,51.876,15.00,-79.00,-9.00,7.455435,51.513501,2680.000000
152,7.46014107,51.51120589,151.53,47.304,15.00,-79.00,-9.00,7.455435,51.513501,2680.000000
153,7.46030203,51.51112050,151.05,49.932,4.00,-91.00,-10.00,7.455435,51.513501,2680.000000
154,7.46045042,51.51102879,151.11,50.616,4.00,-91.00,-10.00,7.455435,51.513501,2680.000000
155,7.46057005,51.51094370,151.60,43.632,8.00,-87.00,-8.00,7.455435,51.513501,2680.000000
156,7.46070587,51.51085426,152.80,47.052,8.00,-87.00,-8.00,7.455435,51.513501,2680.000000
157,7.46084049,51.51077308,154.33,45.18,6.00,-87.00,-7.00,7.455435,51.513501,2680.000000
158,7.46096745,51.51069737,155.49,40.608,6.00,-87.00,-7.00,7.455435,51.513501,2680.000000
159,7.46107901,51.51062749,157.25,36.792,0.00,-81.00,-9.00,7.461705,51.509780,2680.000000
160,7.46119372,51.51055849,158.70,36.864,0.00,-81.00,-9.00,7.461705,51.509780,2680.000000
161,7.46130247,51.51049745,160.15,33.156,17.00,-76.00,-9.00,7.461705,51.509780,2680.000000
162,7.46140440,51.51043373,160.98,32.832,17.00,-76.00,-9.00,7.461705,51.509780,2680.000000
163,7.46153891,51.51036536,161.62,32.832,14.00,-85.00,-10.00,7.461705,51.509780,2680.000000
164,7.46166444,51.51030902,161.67,38.34,14.00,-85.00,-10.00,7.461705,51.509780,2680.000000
165,7.46179689,51.51024356,161.01,41.436,14.00,-85.00,-10.00,7.461705,51.509780,2680.000000
166,7.46193406,51.51017734,160.15,42.516,16.00,-80.00,-8.00,7.461705,51.509780,2680.000000
167,7.46208612,51.51011184,159.53,42.588,16.00,-80.00,-8.00,7.461705,51.509780,2680.000000
168,7.46224683,51.51005162,158.95,42.588,10.00,-88.00,-10.00,7.461705,51.509780,2680.000000
169,7.46242074,51.51000558,158.06,41.76,10.00,-88.00,-10.00,7.461705,51.509780,2680.000000
170,7.46256098,51.50996713,157.22,41.544,10.00,-87.00,-10.00,7.461705,51.509780,2680.000000
171,7.46270489,51.50993702,156.01,41.616,10.00,-87.00,-10.00,7.461705,51.509780,2680.000000
172,7.46286687,51.50991517,155.42,40.788,13.00,-85.00,-10.00,7.461705,51.509780,2680.000000
173,7.46303167,51.50989435,154.97,38.916,13.00,-85.00,-10.00,7.461705,51.509780,2680.000000
174,7.46319641,51.50987917,154.89,38.412,10.00,-88.00,-9.00,7.461705,51.509780,2680.000000
175,7.46334913,51.50986994,155.25,38.124,10.00,-88.00,-9.00,7.461705,51.509780,2680.000000
176,7.46350646,51.50986593,155.16,37.44,9.00,-86.00,-10.00,7.461705,51.509780,2680.000000
177,7.46364481,51.50986533,155.12,31.932,9.00,-86.00,-10.00,7.461705,51.509780,2680.000000
178,7.46378155,51.50986121,155.62,30.492,12.00,-87.00,-8.00,7.461705,51.509780,2680.000000
179,7.46390050,51.50985720,156.56,27.612,12.00,-87.00,-8.00,7.461705,51.509780,2680.000000
180,7.46401419,51.50985290,156.55,25.848,14.00,-86.00,-8.00,7.461705,51.509780,2680.000000
181,7.46413365,51.50985123,157.03,25.812,14.00,-86.00,-8.00,7.461705,51.509780,2680.000000
